"Date","BAC","C","JPM","WFC","GS","MS","AXP","COF","USB","FITB","XOM","CVX","COP","EOG","OXY","SLB","HAL","BKR","MRO","XEC","AAPL","MSFT","GOOGL","GOOG","AMZN","FB","TSLA","NVDA","ADBE","INTC","ABBV","ABT","AMGN","ANTM","BIIB","BMY","CI","CVS","GILD","ISRG","BA","CAT","CSX","DE","DHR","EMR","ETN","FDX","GD","GE"
2018-01-17,31.1800003051758,77.4700012207031,112.98999786377,63.8800010681152,253.649993896484,55.3499984741211,100.76000213623,104.389999389648,56.3400001525879,32.4900016784668,88,132.360000610352,59.8600006103516,113.529998779297,75.8600006103516,77.2099990844727,52.8499984741211,36.2900009155273,18.8400001525879,126.449996948242,179.100006103516,90.1399993896484,1139.09997558594,1131.97998046875,1295,177.600006103516,347.160003662109,224.720001220703,196.490005493164,44.3899993896484,104.360000610352,58.9900016784668,188.009994506836,249.149993896484,344.869995117188,61.8499984741211,220.360000610352,79.5,81.7399978637695,431.100006103516,351.010009765625,168.5,57.689998626709,167.429992675781,99.5899963378906,73.0699996948242,83.5999984741211,271.489990234375,208.520004272461,16.6826915740967
2018-01-18,31.4799995422363,77.3899993896484,113.26000213623,63.9500007629395,250.970001220703,55.8400001525879,99.8600006103516,103.410003662109,56.1500015258789,32.1699981689453,87.4300003051758,131.589996337891,59.7599983215332,114.23999786377,75.3899993896484,76.370002746582,52.3600006103516,34.7400016784668,18.6900005340576,124.639999389648,179.259994506836,90.0999984741211,1135.96997070312,1129.7900390625,1293.31994628906,179.800003051758,344.570007324219,224.440002441406,196.199996948242,44.4799995422363,103.809997558594,59.0699996948242,187.589996337891,249.649993896484,344.440002441406,61.8300018310547,219.660003662109,79.3499984741211,81.1699981689453,432.070007324219,340.160003662109,168.830001831055,58.0499992370605,167.899993896484,99.7399978637695,73.4499969482422,83.5599975585938,272.179992675781,207.800003051758,16.125
2018-01-19,31.7199993133545,78.3000030517578,113.01000213623,64.2200012207031,256.119995117188,57.4599990844727,98.0299987792969,104.379997253418,56.4599990844727,32.5,87.1500015258789,131.300003051758,59.75,114.370002746582,75.5500030517578,76.4199981689453,53.0099983215332,34.7400016784668,18.5799999237061,124.040000915527,178.460006713867,90,1143.5,1137.51000976562,1294.57995605469,181.289993286133,350.019989013672,230.110000610352,195.729995727539,44.8199996948242,104.639999389648,59.310001373291,189.279998779297,250.059997558594,342.410003662109,62.2799987792969,220.149993896484,79.8600006103516,80.9800033569336,433.230010986328,337.730010986328,170.410003662109,57.4900016784668,170.320007324219,100.559997558594,73.1399993896484,83.9499969482422,274.320007324219,209.100006103516,15.634614944458
2018-01-22,31.9400005340576,78.5899963378906,114.330001831055,64.7300033569336,261.519989013672,57.3600006103516,98.3199996948242,105.48999786377,57.2599983215332,32.7700004577637,88.25,132.559997558594,60.6699981689453,116.819999694824,77.629997253418,79.7900009155273,56.4000015258789,35.5499992370605,19.2800006866455,126.800003051758,177,91.6100006103516,1164.16003417969,1155.81005859375,1327.31005859375,185.369995117188,351.559997558594,233.690002441406,197.839996337891,45.75,106.48999786377,59.5699996948242,192.330001831055,250.5,347.640014648438,63.2799987792969,220.75,80.9499969482422,81.4100036621094,433.940002441406,338,170.889999389648,57.7299995422363,170.380004882812,99.9700012207031,73.2600021362305,84.3600006103516,273.890014648438,208.199996948242,15.5480766296387
2018-01-23,31.9200000762939,78.5500030517578,114.209999084473,64.4899978637695,260.089996337891,56.9099998474121,97.9800033569336,105.709999084473,57.1800003051758,32.9199981689453,88.3000030517578,131.020004272461,60.4700012207031,117.839996337891,77.4199981689453,79.2099990844727,56.8300018310547,35.8199996948242,19.2199993133545,125.050003051758,177.039993286133,91.9000015258789,1176.17004394531,1169.96997070312,1362.5400390625,189.350006103516,352.790008544922,238.910003662109,200.089996337891,46.060001373291,105.379997253418,59.2299995422363,191.990005493164,250.5,346.75,63.4300003051758,219.789993286133,80.4400024414062,80.9499969482422,439.549987792969,335.589996337891,169.429992675781,57.0999984741211,168.660003662109,99.9499969482422,73.120002746582,85.120002746582,272.019989013672,207.479995727539,16.240385055542
2018-01-24,32.0900001525879,79.4499969482422,115.669998168945,65.4800033569336,265.679992675781,57.2400016784668,99.3000030517578,105.26000213623,57.75,33.3300018310547,88.5299987792969,131.389999389648,60.4900016784668,118.470001220703,77.5599975585938,78.1800003051758,55.3400001525879,33.7799987792969,19.2800006866455,124.230003356934,174.220001220703,91.8199996948242,1171.2900390625,1164.23999023438,1357.51000976562,186.550003051758,345.890014648438,235.800003051758,197.779998779297,45.5099983215332,105.51000213623,61.7200012207031,190.630004882812,252.990005493164,346.5,63.7599983215332,221,80.9199981689453,81.3000030517578,437.480010986328,334.690002441406,168.339996337891,56.8699989318848,169.600006103516,101.379997253418,72.629997253418,84.5,270.410003662109,219.270004272461,15.807692527771
2018-01-25,32.0900001525879,79.4400024414062,115.699996948242,65.6500015258789,269.029998779297,56.810001373291,99.6900024414062,104.26000213623,57.9799995422363,32.8400001525879,88.370002746582,130.649993896484,59.4799995422363,117.449996948242,76.7399978637695,77.3300018310547,55.2000007629395,32.310001373291,18.6800003051758,120.25,171.110000610352,92.3300018310547,1182.14001464844,1170.36999511719,1377.94995117188,187.479995727539,337.640014648438,236.350006103516,197.509994506836,45.2999992370605,108.300003051758,63.2200012207031,190.080001831055,251.350006103516,353.739990234375,63.5200004577637,221.880004882812,81.5800018310547,81.1900024414062,449.809997558594,343.109985351562,169.369995117188,56.1399993896484,169.130004882812,102.699996948242,72.6800003051758,85.2200012207031,268.040008544922,226.529998779297,15.557692527771
2018-01-26,32.2000007629395,80.0800018310547,116.319999694824,65.9300003051758,268.140014648438,57.5999984741211,99.629997253418,104.900001525879,58.1100006103516,33.3499984741211,89,131.190002441406,60.3899993896484,117.76000213623,77.1800003051758,77.6100006103516,55.6100006103516,32.7400016784668,18.8400001525879,119.779998779297,171.509994506836,94.0599975585938,1187.56005859375,1175.83996582031,1402.05004882812,190,342.850006103516,243.330001831055,201.300003051758,50.0800018310547,123.209999084473,63.4199981689453,196.009994506836,258.190002441406,367.910003662109,64.25,226.220001220703,82.0100021362305,85.4599990844727,440.239990234375,343.220001220703,167.059997558594,57.9099998474121,171.490005493164,103.800003051758,74.0500030517578,86.4899978637695,268.850006103516,226.240005493164,15.509614944458
2018-01-29,32.2799987792969,79.9599990844727,116.199996948242,65.8199996948242,272.480010986328,57.4500007629395,99.4100036621094,104.599998474121,57.9900016784668,33.1699981689453,88.0100021362305,128.479995727539,59.6599998474121,116.580001831055,76.2399978637695,76.379997253418,54.7999992370605,31.3999996185303,18.6200008392334,118.680000305176,167.960006713867,93.9199981689453,1186.47998046875,1175.57995605469,1417.68005371094,185.979995727539,349.529998779297,246.850006103516,198.229995727539,49.9799995422363,122.309997558594,63.310001373291,198,257.019989013672,358.480010986328,64.4300003051758,223.899993896484,83.629997253418,88.8000030517578,436.339996337891,340.820007324219,162.580001831055,57.2299995422363,169.179992675781,103.690002441406,72.9899978637695,85.5899963378906,267.690002441406,225.5,15.6538457870483
2018-01-30,31.8799991607666,78.620002746582,115.110000610352,65.2799987792969,268.940002441406,56.5999984741211,98.7099990844727,103.470001220703,57.4000015258789,33.0200004577637,86.7799987792969,125.230003356934,58.4599990844727,115.169998168945,74.7600021362305,74.5400009155273,54.1399993896484,31.8600006103516,18.0599994659424,114.330001831055,166.970001220703,92.7399978637695,1177.36999511719,1163.68994140625,1437.81994628906,187.119995117188,345.820007324219,242.720001220703,196.899993896484,48.7900009155273,115.879997253418,62.439998626709,191.270004272461,243.440002441406,352.589996337891,63.9599990844727,207.889999389648,80.1900024414062,87.2900009155273,427.839996337891,337.709991455078,163.759994506836,56.8600006103516,168.509994506836,101.599998474121,72.4700012207031,84.7399978637695,261.459991455078,224.279998779297,15.3365383148193
